pth,label
./affectnet/train/happy/image0006663.jpg,happy
./affectnet/train/happy/image0002383.jpg,happy
./affectnet/train/happy/image0005048.jpg,happy
./affectnet/train/happy/image0006802.jpg,happy
./affectnet/train/happy/image0011052.jpg,happy
./affectnet/train/happy/image0006041.jpg,happy
./affectnet/train/happy/image0010554.jpg,happy
./affectnet/train/happy/image0004639.jpg,happy
./affectnet/train/happy/image0009415.jpg,happy
./affectnet/train/happy/image0006865.jpg,happy
./affectnet/train/happy/image0009218.jpg,happy
./affectnet/train/happy/image0001860.jpg,happy
./affectnet/train/happy/image0004723.jpg,happy
./affectnet/train/happy/image0003789.jpg,happy
./affectnet/train/happy/image0010201.jpg,happy
./affectnet/train/happy/image0007524.jpg,happy
./affectnet/train/happy/image0000262.jpg,happy
./affectnet/train/happy/image0012010.jpg,happy
./affectnet/train/happy/image0009197.jpg,happy
./affectnet/train/happy/image0003716.jpg,happy
./affectnet/train/happy/image0010815.jpg,happy
./affectnet/train/happy/image0011740.jpg,happy
./affectnet/train/happy/image0011656.jpg,happy
./affectnet/train/happy/image0008001.jpg,happy
./affectnet/train/happy/image0010426.jpg,happy
./affectnet/train/happy/image0008849.jpg,happy
./affectnet/train/happy/image0005578.jpg,happy
./affectnet/train/happy/image0008910.jpg,happy
./affectnet/train/happy/image0006878.jpg,happy
./affectnet/train/happy/image0005866.jpg,happy
./affectnet/train/happy/image0003890.jpg,happy
./affectnet/train/happy/image0010191.jpg,happy
./affectnet/train/happy/image0001982.jpg,happy
./affectnet/train/happy/image0003329.jpg,happy
./affectnet/train/happy/image0005261.jpg,happy
./affectnet/train/happy/image0006944.jpg,happy
./affectnet/train/happy/image0004515.jpg,happy
./affectnet/train/happy/image0009069.jpg,happy
./affectnet/train/happy/image0003730.jpg,happy
./affectnet/train/happy/image0007267.jpg,happy
./affectnet/train/happy/image0006361.jpg,happy
./affectnet/train/happy/image0007642.jpg,happy
./affectnet/train/happy/image0009156.jpg,happy
./affectnet/train/happy/image0011370.jpg,happy
./affectnet/train/happy/image0005616.jpg,happy
./affectnet/train/happy/image0007360.jpg,happy
./affectnet/train/happy/image0008734.jpg,happy
./affectnet/train/happy/image0005826.jpg,happy
./affectnet/train/happy/image0011528.jpg,happy
./affectnet/train/happy/image0003254.jpg,happy
./affectnet/train/happy/image0001556.jpg,happy
./affectnet/train/happy/image0011615.jpg,happy
./affectnet/train/happy/image0003051.jpg,happy
./affectnet/train/happy/image0011852.jpg,happy
./affectnet/train/happy/image0001231.jpg,happy
./affectnet/train/happy/image0010303.jpg,happy
./affectnet/train/happy/image0005288.jpg,happy
./affectnet/train/happy/image0007770.jpg,happy
./affectnet/train/happy/image0001358.jpg,happy
./affectnet/train/happy/image0007077.jpg,happy
./affectnet/train/happy/image0005740.jpg,happy
./affectnet/train/happy/image0002286.jpg,happy
./affectnet/train/happy/image0005281.jpg,happy
./affectnet/train/happy/image0003431.jpg,happy
./affectnet/train/happy/image0010448.jpg,happy
./affectnet/train/happy/image0011145.jpg,happy
./affectnet/train/happy/image0011718.jpg,happy
./affectnet/train/happy/image0010793.jpg,happy
./affectnet/train/happy/image0011298.jpg,happy
./affectnet/train/happy/image0005402.jpg,happy
./affectnet/train/happy/image0005427.jpg,happy
./affectnet/train/happy/image0008174.jpg,happy
./affectnet/train/happy/image0005907.jpg,happy
./affectnet/train/happy/image0003367.jpg,happy
./affectnet/train/happy/image0005742.jpg,happy
./affectnet/train/happy/image0005964.jpg,happy
./affectnet/train/happy/image0008343.jpg,happy
./affectnet/train/happy/image0002322.jpg,happy
./affectnet/train/happy/image0005417.jpg,happy
./affectnet/train/happy/image0008981.jpg,happy
./affectnet/train/happy/image0011783.jpg,happy
./affectnet/train/happy/image0005392.jpg,happy
./affectnet/train/happy/image0000635.jpg,happy
./affectnet/train/happy/image0004421.jpg,happy
./affectnet/train/happy/image0003265.jpg,happy
./affectnet/train/happy/image0007222.jpg,happy
./affectnet/train/happy/image0010103.jpg,happy
./affectnet/train/happy/image0005132.jpg,happy
./affectnet/train/happy/image0008481.jpg,happy
./affectnet/train/happy/image0010134.jpg,happy
./affectnet/train/happy/image0011738.jpg,happy
./affectnet/train/happy/image0010622.jpg,happy
./affectnet/train/happy/image0011256.jpg,happy
./affectnet/train/happy/image0005243.jpg,happy
./affectnet/train/happy/image0003786.jpg,happy
./affectnet/train/happy/image0000280.jpg,happy
./affectnet/train/happy/image0005678.jpg,happy
./affectnet/train/happy/image0009667.jpg,happy
./affectnet/train/happy/image0009722.jpg,happy
./affectnet/train/happy/image0011732.jpg,happy
./affectnet/train/happy/image0004879.jpg,happy
./affectnet/train/happy/image0000426.jpg,happy
./affectnet/train/happy/image0006024.jpg,happy
./affectnet/train/happy/image0006288.jpg,happy
./affectnet/train/happy/image0009241.jpg,happy
./affectnet/train/happy/image0007743.jpg,happy
./affectnet/train/happy/image0002483.jpg,happy
./affectnet/train/happy/image0002400.jpg,happy
./affectnet/train/happy/image0004598.jpg,happy
./affectnet/train/happy/image0009148.jpg,happy
./affectnet/train/happy/image0011454.jpg,happy
./affectnet/train/happy/image0011477.jpg,happy
./affectnet/train/happy/image0003604.jpg,happy
./affectnet/train/happy/image0010715.jpg,happy
./affectnet/train/happy/image0005087.jpg,happy
./affectnet/train/happy/image0002387.jpg,happy
./affectnet/train/happy/image0004442.jpg,happy
./affectnet/train/happy/image0010559.jpg,happy
./affectnet/train/happy/image0004012.jpg,happy
./affectnet/train/happy/image0011079.jpg,happy
./affectnet/train/happy/image0002557.jpg,happy
./affectnet/train/happy/image0011248.jpg,happy
./affectnet/train/happy/image0009459.jpg,happy
./affectnet/train/happy/image0011593.jpg,happy
./affectnet/train/happy/image0000454.jpg,happy
./affectnet/train/happy/image0011521.jpg,happy
./affectnet/train/happy/image0010076.jpg,happy
./affectnet/train/happy/image0000581.jpg,happy
./affectnet/train/happy/image0009586.jpg,happy
./affectnet/train/happy/image0011916.jpg,happy
./affectnet/train/happy/image0000067.jpg,happy
./affectnet/train/happy/image0000103.jpg,happy
./affectnet/train/happy/image0005462.jpg,happy
./affectnet/train/happy/image0003056.jpg,happy
./affectnet/train/happy/image0010798.jpg,happy
./affectnet/train/happy/image0004591.jpg,happy
./affectnet/train/happy/image0008697.jpg,happy
./affectnet/train/happy/image0002034.jpg,happy
./affectnet/train/happy/image0008584.jpg,happy
./affectnet/train/happy/image0010840.jpg,happy
./affectnet/train/happy/image0003983.jpg,happy
./affectnet/train/happy/image0008051.jpg,happy
./affectnet/train/happy/image0004923.jpg,happy
./affectnet/train/happy/image0009930.jpg,happy
./affectnet/train/happy/image0006046.jpg,happy
./affectnet/train/happy/image0002058.jpg,happy
./affectnet/train/happy/image0005911.jpg,happy
./affectnet/train/happy/image0006615.jpg,happy
./affectnet/train/happy/image0008034.jpg,happy
./affectnet/train/happy/image0005755.jpg,happy
./affectnet/train/happy/image0000688.jpg,happy
./affectnet/train/happy/image0005381.jpg,happy
./affectnet/train/happy/image0005197.jpg,happy
./affectnet/train/happy/image0006636.jpg,happy
./affectnet/train/happy/image0000225.jpg,happy
./affectnet/train/happy/image0002758.jpg,happy
./affectnet/train/happy/image0005757.jpg,happy
./affectnet/train/happy/image0001972.jpg,happy
./affectnet/train/happy/image0010221.jpg,happy
./affectnet/train/happy/image0001082.jpg,happy
./affectnet/train/happy/image0009056.jpg,happy
./affectnet/train/happy/image0010701.jpg,happy
./affectnet/train/happy/image0003380.jpg,happy
./affectnet/train/happy/image0004894.jpg,happy
./affectnet/train/happy/image0006791.jpg,happy
./affectnet/train/happy/image0004402.jpg,happy
./affectnet/train/happy/image0006092.jpg,happy
./affectnet/train/happy/image0008523.jpg,happy
./affectnet/train/happy/image0010920.jpg,happy
./affectnet/train/happy/image0009707.jpg,happy
./affectnet/train/happy/image0001223.jpg,happy
./affectnet/train/happy/image0001331.jpg,happy
./affectnet/train/happy/image0007464.jpg,happy
./affectnet/train/happy/image0011683.jpg,happy
./affectnet/train/happy/image0010414.jpg,happy
./affectnet/train/happy/image0001167.jpg,happy
./affectnet/train/happy/image0007914.jpg,happy
./affectnet/train/happy/image0002158.jpg,happy
./affectnet/train/happy/image0005484.jpg,happy
./affectnet/train/happy/image0007538.jpg,happy
./affectnet/train/happy/image0008654.jpg,happy
./affectnet/train/happy/image0004317.jpg,happy
./affectnet/train/happy/image0005000.jpg,happy
./affectnet/train/happy/image0005454.jpg,happy
./affectnet/train/happy/image0003126.jpg,happy
./affectnet/train/happy/image0001826.jpg,happy
./affectnet/train/happy/image0010285.jpg,happy
./affectnet/train/happy/image0008752.jpg,happy
./affectnet/train/happy/image0005848.jpg,happy
./affectnet/train/happy/image0010630.jpg,happy
./affectnet/train/happy/image0003150.jpg,happy
./affectnet/train/happy/image0001639.jpg,happy
./affectnet/train/happy/image0004259.jpg,happy
./affectnet/train/happy/image0004482.jpg,happy
./affectnet/train/happy/image0010024.jpg,happy
./affectnet/train/happy/image0005533.jpg,happy
./affectnet/train/happy/image0005803.jpg,happy
./affectnet/train/happy/image0001489.jpg,happy
./affectnet/train/happy/image0008157.jpg,happy
./affectnet/train/happy/image0000115.jpg,happy
./affectnet/train/happy/image0006410.jpg,happy
./affectnet/train/happy/image0008700.jpg,happy
./affectnet/train/happy/image0002413.jpg,happy
./affectnet/train/happy/image0000604.jpg,happy
./affectnet/train/happy/image0008131.jpg,happy
./affectnet/train/happy/image0002260.jpg,happy
./affectnet/train/happy/image0002207.jpg,happy
./affectnet/train/happy/image0004095.jpg,happy
./affectnet/train/happy/image0000040.jpg,happy
./affectnet/train/happy/image0009163.jpg,happy
./affectnet/train/happy/image0012011.jpg,happy
./affectnet/train/happy/image0011566.jpg,happy
./affectnet/train/happy/image0004994.jpg,happy
./affectnet/train/happy/image0010928.jpg,happy
./affectnet/train/happy/image0003910.jpg,happy
./affectnet/train/happy/image0007662.jpg,happy
./affectnet/train/happy/image0003688.jpg,happy
./affectnet/train/happy/image0004353.jpg,happy
./affectnet/train/happy/image0000682.jpg,happy
./affectnet/train/happy/image0002769.jpg,happy
./affectnet/train/happy/image0007607.jpg,happy
./affectnet/train/happy/image0011929.jpg,happy
./affectnet/train/happy/image0000740.jpg,happy
./affectnet/train/happy/image0009574.jpg,happy
./affectnet/train/happy/image0007489.jpg,happy
./affectnet/train/happy/image0003815.jpg,happy
./affectnet/train/happy/image0003414.jpg,happy
./affectnet/train/happy/image0005379.jpg,happy
./affectnet/train/happy/image0005589.jpg,happy
./affectnet/train/happy/image0001692.jpg,happy
./affectnet/train/happy/image0008448.jpg,happy
./affectnet/train/happy/image0008527.jpg,happy
./affectnet/train/happy/image0009179.jpg,happy
./affectnet/train/happy/image0010671.jpg,happy
./affectnet/train/happy/image0008676.jpg,happy
./affectnet/train/happy/image0005146.jpg,happy
./affectnet/train/happy/image0011646.jpg,happy
./affectnet/train/happy/image0001995.jpg,happy
./affectnet/train/happy/image0003517.jpg,happy
./affectnet/train/happy/image0002092.jpg,happy
./affectnet/train/happy/image0000267.jpg,happy
./affectnet/train/happy/image0009506.jpg,happy
./affectnet/train/happy/image0008969.jpg,happy
./affectnet/train/happy/image0002835.jpg,happy
./affectnet/train/happy/image0006766.jpg,happy
./affectnet/train/happy/image0011462.jpg,happy
./affectnet/train/happy/image0002554.jpg,happy
./affectnet/train/happy/image0011262.jpg,happy
./affectnet/train/happy/image0008987.jpg,happy
./affectnet/train/happy/image0006574.jpg,happy
./affectnet/train/happy/image0009256.jpg,happy
./affectnet/train/happy/image0003858.jpg,happy
./affectnet/train/happy/image0007485.jpg,happy
./affectnet/train/happy/image0008733.jpg,happy
./affectnet/train/happy/image0001383.jpg,happy
./affectnet/train/happy/image0003912.jpg,happy
./affectnet/train/happy/image0004189.jpg,happy
./affectnet/train/happy/image0011681.jpg,happy
./affectnet/train/happy/image0006786.jpg,happy
./affectnet/train/happy/image0010588.jpg,happy
./affectnet/train/happy/image0000403.jpg,happy
./affectnet/train/happy/image0000051.jpg,happy
./affectnet/train/happy/image0004434.jpg,happy
./affectnet/train/happy/image0005206.jpg,happy
./affectnet/train/happy/image0009621.jpg,happy
./affectnet/train/happy/image0009831.jpg,happy
./affectnet/train/happy/image0001662.jpg,happy
./affectnet/train/happy/image0008964.jpg,happy
./affectnet/train/happy/image0000205.jpg,happy
./affectnet/train/happy/image0009466.jpg,happy
./affectnet/train/happy/image0003622.jpg,happy
./affectnet/train/happy/image0005955.jpg,happy
./affectnet/train/happy/image0001951.jpg,happy
./affectnet/train/happy/image0010891.jpg,happy
./affectnet/train/happy/image0009507.jpg,happy
./affectnet/train/happy/image0002472.jpg,happy
./affectnet/train/happy/image0003075.jpg,happy
./affectnet/train/happy/image0008535.jpg,happy
./affectnet/train/happy/image0001525.jpg,happy
./affectnet/train/happy/image0010549.jpg,happy
./affectnet/train/happy/image0006826.jpg,happy
./affectnet/train/happy/image0011310.jpg,happy
./affectnet/train/happy/image0001111.jpg,happy
./affectnet/train/happy/image0011835.jpg,happy
./affectnet/train/happy/image0001950.jpg,happy
./affectnet/train/happy/image0005537.jpg,happy
./affectnet/train/happy/image0008914.jpg,happy
./affectnet/train/happy/image0004431.jpg,happy
./affectnet/train/happy/image0004981.jpg,happy
./affectnet/train/happy/image0005343.jpg,happy
./affectnet/train/happy/image0006316.jpg,happy
./affectnet/train/happy/image0007249.jpg,happy
./affectnet/train/happy/image0002364.jpg,happy
./affectnet/train/happy/image0001684.jpg,happy
./affectnet/train/happy/image0006380.jpg,happy
./affectnet/train/happy/image0007025.jpg,happy
./affectnet/train/happy/image0002643.jpg,happy
./affectnet/train/happy/image0009803.jpg,happy
./affectnet/train/happy/image0007931.jpg,happy
./affectnet/train/happy/image0005901.jpg,happy
./affectnet/train/happy/image0001566.jpg,happy
./affectnet/train/happy/image0008028.jpg,happy
./affectnet/train/happy/image0002847.jpg,happy
./affectnet/train/happy/image0012005.jpg,happy
./affectnet/train/happy/image0007268.jpg,happy
./affectnet/train/happy/image0000890.jpg,happy
./affectnet/train/happy/image0006985.jpg,happy
./affectnet/train/happy/image0000341.jpg,happy
./affectnet/train/happy/image0000300.jpg,happy
./affectnet/train/happy/image0008054.jpg,happy
./affectnet/train/happy/image0009442.jpg,happy
./affectnet/train/happy/image0006276.jpg,happy
./affectnet/train/happy/image0003466.jpg,happy
./affectnet/train/happy/image0008409.jpg,happy
./affectnet/train/happy/image0001101.jpg,happy
./affectnet/train/happy/image0007927.jpg,happy
./affectnet/train/happy/image0011055.jpg,happy
./affectnet/train/happy/image0001575.jpg,happy
./affectnet/train/happy/image0008003.jpg,happy
./affectnet/train/happy/image0002172.jpg,happy
./affectnet/train/happy/image0007419.jpg,happy
./affectnet/train/happy/image0010847.jpg,happy
./affectnet/train/happy/image0012016.jpg,happy
./affectnet/train/happy/image0008853.jpg,happy
./affectnet/train/happy/image0000636.jpg,happy
./affectnet/train/happy/image0008738.jpg,happy
./affectnet/train/happy/image0005435.jpg,happy
./affectnet/train/happy/image0008147.jpg,happy
./affectnet/train/happy/image0002732.jpg,happy
./affectnet/train/happy/image0000425.jpg,happy
./affectnet/train/happy/image0004877.jpg,happy
./affectnet/train/happy/image0007735.jpg,happy
./affectnet/train/happy/image0000626.jpg,happy
./affectnet/train/happy/image0010238.jpg,happy
./affectnet/train/happy/image0011613.jpg,happy
./affectnet/train/happy/image0007555.jpg,happy
./affectnet/train/happy/image0001205.jpg,happy
./affectnet/train/happy/image0011266.jpg,happy
./affectnet/train/happy/image0007590.jpg,happy
./affectnet/train/happy/image0003690.jpg,happy
./affectnet/train/happy/image0009015.jpg,happy
./affectnet/train/happy/image0005375.jpg,happy
./affectnet/train/happy/image0004925.jpg,happy
./affectnet/train/happy/image0001003.jpg,happy
./affectnet/train/happy/image0004528.jpg,happy
./affectnet/train/happy/image0008283.jpg,happy
./affectnet/train/happy/image0000680.jpg,happy
./affectnet/train/happy/image0001667.jpg,happy
./affectnet/train/happy/image0004222.jpg,happy
./affectnet/train/happy/image0006918.jpg,happy
./affectnet/train/happy/image0010770.jpg,happy
./affectnet/train/happy/image0005551.jpg,happy
./affectnet/train/happy/image0004453.jpg,happy
./affectnet/train/happy/image0009788.jpg,happy
./affectnet/train/happy/image0008362.jpg,happy
./affectnet/train/happy/image0007702.jpg,happy
./affectnet/train/happy/image0008522.jpg,happy
./affectnet/train/happy/image0007182.jpg,happy
./affectnet/train/happy/image0007686.jpg,happy
./affectnet/train/happy/image0010951.jpg,happy
./affectnet/train/happy/image0003593.jpg,happy
./affectnet/train/happy/image0009401.jpg,happy
./affectnet/train/happy/image0008221.jpg,happy
./affectnet/train/happy/image0003169.jpg,happy
./affectnet/train/happy/image0000039.jpg,happy
./affectnet/train/happy/image0008729.jpg,happy
./affectnet/train/happy/image0010515.jpg,happy
./affectnet/train/happy/image0011686.jpg,happy
./affectnet/train/happy/image0009517.jpg,happy
./affectnet/train/happy/image0005251.jpg,happy
./affectnet/train/happy/image0006757.jpg,happy
./affectnet/train/happy/image0003454.jpg,happy
./affectnet/train/happy/image0006822.jpg,happy
./affectnet/train/happy/image0000352.jpg,happy
./affectnet/train/happy/image0011535.jpg,happy
./affectnet/train/happy/image0005586.jpg,happy
./affectnet/train/happy/image0003538.jpg,happy
./affectnet/train/happy/image0004452.jpg,happy
./affectnet/train/happy/image0000376.jpg,happy
./affectnet/train/happy/image0010027.jpg,happy
./affectnet/train/happy/image0004178.jpg,happy
./affectnet/train/happy/image0005760.jpg,happy
./affectnet/train/happy/image0006348.jpg,happy
./affectnet/train/happy/image0001168.jpg,happy
./affectnet/train/happy/image0001545.jpg,happy
./affectnet/train/happy/image0008376.jpg,happy
./affectnet/train/happy/image0006087.jpg,happy
./affectnet/train/happy/image0001889.jpg,happy
./affectnet/train/happy/image0008745.jpg,happy
./affectnet/train/happy/image0003331.jpg,happy
./affectnet/train/happy/image0000961.jpg,happy
./affectnet/train/happy/image0009749.jpg,happy
./affectnet/train/happy/image0009897.jpg,happy
./affectnet/train/happy/image0000302.jpg,happy
./affectnet/train/happy/image0004287.jpg,happy
./affectnet/train/happy/image0004382.jpg,happy
./affectnet/train/happy/image0011540.jpg,happy
./affectnet/train/happy/image0005598.jpg,happy
./affectnet/train/happy/image0009203.jpg,happy
./affectnet/train/happy/image0011405.jpg,happy
./affectnet/train/happy/image0002066.jpg,happy
./affectnet/train/happy/image0010082.jpg,happy
./affectnet/train/happy/image0010230.jpg,happy
./affectnet/train/happy/image0011132.jpg,happy
./affectnet/train/happy/image0002084.jpg,happy
./affectnet/train/happy/image0007056.jpg,happy
./affectnet/train/happy/image0002037.jpg,happy
./affectnet/train/happy/image0010617.jpg,happy
./affectnet/train/happy/image0003978.jpg,happy
./affectnet/train/happy/image0011781.jpg,happy
./affectnet/train/happy/image0004519.jpg,happy
./affectnet/train/happy/image0006972.jpg,happy
./affectnet/train/happy/image0001663.jpg,happy
./affectnet/train/happy/image0006003.jpg,happy
./affectnet/train/happy/image0004505.jpg,happy
./affectnet/train/happy/image0008415.jpg,happy
./affectnet/train/happy/image0006056.jpg,happy
./affectnet/train/happy/image0011129.jpg,happy
./affectnet/train/happy/image0006210.jpg,happy
./affectnet/train/happy/image0011786.jpg,happy
./affectnet/train/happy/image0011343.jpg,happy
./affectnet/train/happy/image0010315.jpg,happy
./affectnet/train/happy/image0001767.jpg,happy
./affectnet/train/happy/image0005321.jpg,happy
./affectnet/train/happy/image0008419.jpg,happy
./affectnet/train/happy/image0003522.jpg,happy
./affectnet/train/happy/image0009676.jpg,happy
./affectnet/train/happy/image0000332.jpg,happy
./affectnet/train/happy/image0001755.jpg,happy
./affectnet/train/happy/image0010655.jpg,happy
./affectnet/train/happy/image0007456.jpg,happy
./affectnet/train/happy/image0001210.jpg,happy
./affectnet/train/happy/image0010145.jpg,happy
./affectnet/train/happy/image0005389.jpg,happy
./affectnet/train/happy/image0007491.jpg,happy
./affectnet/train/happy/image0009113.jpg,happy
./affectnet/train/happy/image0001587.jpg,happy
./affectnet/train/happy/image0003817.jpg,happy
./affectnet/train/happy/image0006666.jpg,happy
./affectnet/train/happy/image0005572.jpg,happy
./affectnet/train/happy/image0008288.jpg,happy
./affectnet/train/happy/image0005957.jpg,happy
./affectnet/train/happy/image0005420.jpg,happy
./affectnet/train/happy/image0001536.jpg,happy
./affectnet/train/happy/image0006133.jpg,happy
./affectnet/train/happy/image0004218.jpg,happy
./affectnet/train/happy/image0007831.jpg,happy
./affectnet/train/happy/image0008919.jpg,happy
./affectnet/train/happy/image0007135.jpg,happy
./affectnet/train/happy/image0011225.jpg,happy
./affectnet/train/happy/image0007764.jpg,happy
./affectnet/train/happy/image0000461.jpg,happy
./affectnet/train/happy/image0001981.jpg,happy
./affectnet/train/happy/image0002137.jpg,happy
./affectnet/train/happy/image0000712.jpg,happy
./affectnet/train/happy/image0011712.jpg,happy
./affectnet/train/happy/image0004613.jpg,happy
./affectnet/train/happy/image0005931.jpg,happy
./affectnet/train/happy/image0004206.jpg,happy
./affectnet/train/happy/image0011323.jpg,happy
./affectnet/train/happy/image0010286.jpg,happy
./affectnet/train/happy/image0000034.jpg,happy
./affectnet/train/happy/image0002493.jpg,happy
./affectnet/train/happy/image0000212.jpg,happy
./affectnet/train/happy/image0008347.jpg,happy
./affectnet/train/happy/image0005078.jpg,happy
./affectnet/train/happy/image0000871.jpg,happy
./affectnet/train/happy/image0002264.jpg,happy
./affectnet/train/happy/image0001781.jpg,happy
./affectnet/train/happy/image0008501.jpg,happy
./affectnet/train/happy/image0010392.jpg,happy
./affectnet/train/happy/image0003368.jpg,happy
./affectnet/train/happy/image0004175.jpg,happy
./affectnet/train/happy/image0006981.jpg,happy
./affectnet/train/happy/image0011467.jpg,happy
./affectnet/train/happy/image0009690.jpg,happy
./affectnet/train/happy/image0004371.jpg,happy
./affectnet/train/happy/image0008514.jpg,happy
./affectnet/train/happy/image0002850.jpg,happy
./affectnet/train/happy/image0012062.jpg,happy
./affectnet/train/happy/image0008113.jpg,happy
./affectnet/train/happy/image0008238.jpg,happy
./affectnet/train/happy/image0001730.jpg,happy
./affectnet/train/happy/image0010803.jpg,happy
./affectnet/train/happy/image0007631.jpg,happy
./affectnet/train/happy/image0004635.jpg,happy
./affectnet/train/happy/image0002765.jpg,happy
./affectnet/train/happy/image0004687.jpg,happy
./affectnet/train/happy/image0009441.jpg,happy
./affectnet/train/happy/image0005135.jpg,happy
./affectnet/train/happy/image0003287.jpg,happy
./affectnet/train/happy/image0001946.jpg,happy
./affectnet/train/happy/image0001137.jpg,happy
./affectnet/train/happy/image0006681.jpg,happy
./affectnet/train/happy/image0012024.jpg,happy
./affectnet/train/happy/image0003543.jpg,happy
./affectnet/train/happy/image0006952.jpg,happy
./affectnet/train/happy/image0004105.jpg,happy
./affectnet/train/happy/image0000191.jpg,happy
./affectnet/train/happy/image0008936.jpg,happy
./affectnet/train/happy/image0009711.jpg,happy
./affectnet/train/happy/image0003495.jpg,happy
./affectnet/train/happy/image0002096.jpg,happy
./affectnet/train/happy/image0007191.jpg,happy
./affectnet/train/happy/image0000386.jpg,happy
./affectnet/train/happy/image0000104.jpg,happy
./affectnet/train/happy/image0001029.jpg,happy
./affectnet/train/happy/image0007816.jpg,happy
./affectnet/train/happy/image0007349.jpg,happy
./affectnet/train/happy/image0005922.jpg,happy
./affectnet/train/happy/image0009469.jpg,happy
./affectnet/train/happy/image0006653.jpg,happy
./affectnet/train/happy/image0005693.jpg,happy
./affectnet/train/happy/image0006765.jpg,happy
./affectnet/train/happy/image0010327.jpg,happy
./affectnet/train/happy/image0008199.jpg,happy
./affectnet/train/happy/image0000528.jpg,happy
./affectnet/train/happy/image0011716.jpg,happy
./affectnet/train/happy/image0000030.jpg,happy
./affectnet/train/happy/image0003819.jpg,happy
./affectnet/train/happy/image0006827.jpg,happy
./affectnet/train/happy/image0009605.jpg,happy
./affectnet/train/happy/image0001000.jpg,happy
./affectnet/train/happy/image0002629.jpg,happy
./affectnet/train/happy/image0009738.jpg,happy
./affectnet/train/happy/image0005985.jpg,happy
./affectnet/train/happy/image0010369.jpg,happy
./affectnet/train/happy/image0007353.jpg,happy
./affectnet/train/happy/image0008192.jpg,happy
./affectnet/train/happy/image0006183.jpg,happy
./affectnet/train/happy/image0011588.jpg,happy
./affectnet/train/happy/image0002951.jpg,happy
./affectnet/train/happy/image0004393.jpg,happy
./affectnet/train/happy/image0010345.jpg,happy
./affectnet/train/happy/image0010918.jpg,happy
./affectnet/train/happy/image0002070.jpg,happy
./affectnet/train/happy/image0002607.jpg,happy
./affectnet/train/happy/image0000198.jpg,happy
./affectnet/train/happy/image0002991.jpg,happy
./affectnet/train/happy/image0012036.jpg,happy
./affectnet/train/happy/image0011820.jpg,happy
./affectnet/train/happy/image0002136.jpg,happy
./affectnet/train/happy/image0010792.jpg,happy
./affectnet/train/happy/image0009512.jpg,happy
./affectnet/train/happy/image0007189.jpg,happy
./affectnet/train/happy/image0004117.jpg,happy
./affectnet/train/happy/image0010299.jpg,happy
./affectnet/train/happy/image0003444.jpg,happy
./affectnet/train/happy/image0006010.jpg,happy
./affectnet/train/happy/image0011147.jpg,happy
./affectnet/train/happy/image0011307.jpg,happy
./affectnet/train/happy/image0006714.jpg,happy
./affectnet/train/happy/image0005818.jpg,happy
./affectnet/train/happy/image0001777.jpg,happy
./affectnet/train/happy/image0006916.jpg,happy
./affectnet/train/happy/image0009436.jpg,happy
./affectnet/train/happy/image0001070.jpg,happy
./affectnet/train/happy/image0002727.jpg,happy
./affectnet/train/happy/image0000589.jpg,happy
./affectnet/train/happy/image0006779.jpg,happy
./affectnet/train/happy/image0006801.jpg,happy
./affectnet/train/happy/image0011128.jpg,happy
./affectnet/train/happy/image0006984.jpg,happy
./affectnet/train/happy/image0011537.jpg,happy
./affectnet/train/happy/image0003316.jpg,happy
./affectnet/train/happy/image0009719.jpg,happy
./affectnet/train/happy/image0001447.jpg,happy
./affectnet/train/happy/image0002271.jpg,happy
./affectnet/train/happy/image0005771.jpg,happy
./affectnet/train/happy/image0009170.jpg,happy
./affectnet/train/happy/image0004153.jpg,happy
./affectnet/train/happy/image0006857.jpg,happy
./affectnet/train/happy/image0008580.jpg,happy
./affectnet/train/happy/image0002826.jpg,happy
./affectnet/train/happy/image0009964.jpg,happy
./affectnet/train/happy/image0011252.jpg,happy
./affectnet/train/happy/image0000246.jpg,happy
./affectnet/train/happy/image0000649.jpg,happy
./affectnet/train/happy/image0011337.jpg,happy
./affectnet/train/happy/image0010008.jpg,happy
./affectnet/train/happy/image0003924.jpg,happy
./affectnet/train/happy/image0011622.jpg,happy
./affectnet/train/happy/image0010901.jpg,happy
./affectnet/train/happy/image0011650.jpg,happy
./affectnet/train/happy/image0010756.jpg,happy
./affectnet/train/happy/image0009059.jpg,happy
./affectnet/train/happy/image0001788.jpg,happy
./affectnet/train/happy/image0005887.jpg,happy
./affectnet/train/happy/image0003376.jpg,happy
./affectnet/train/happy/image0004968.jpg,happy
./affectnet/train/happy/image0002135.jpg,happy
./affectnet/train/happy/image0009818.jpg,happy
./affectnet/train/happy/image0001713.jpg,happy
./affectnet/train/happy/image0006966.jpg,happy
./affectnet/train/happy/image0001827.jpg,happy
./affectnet/train/happy/image0007926.jpg,happy
./affectnet/train/happy/image0008178.jpg,happy
./affectnet/train/happy/image0003813.jpg,happy
./affectnet/train/happy/image0006859.jpg,happy
./affectnet/train/happy/image0003427.jpg,happy
./affectnet/train/happy/image0004661.jpg,happy
./affectnet/train/happy/image0000757.jpg,happy
./affectnet/train/happy/image0008636.jpg,happy
./affectnet/train/happy/image0004696.jpg,happy
./affectnet/train/happy/image0000703.jpg,happy
./affectnet/train/happy/image0008438.jpg,happy
./affectnet/train/happy/image0008498.jpg,happy
./affectnet/train/happy/image0002442.jpg,happy
