Unnamed: 0,pth,label,relFCs
11522,happy/ffhq_1335.png,happy,0.794955336
12461,happy/ffhq_2180.png,happy,0.812306691
13200,happy/ffhq_2846.png,happy,0.839071398
13822,happy/ffhq_3405.png,happy,0.776299744
13962,happy/ffhq_3531.png,happy,0.792602108
13563,happy/ffhq_3172.png,happy,0.719615485
15685,happy/ffhq_585.png,happy,0.780584976
13090,happy/ffhq_2747.png,happy,0.756698726
27199,surprise/image0031882.jpg,happy,0.834096188
4325,contempt/image0036146.jpg,happy,0.800604877
15062,happy/ffhq_4522.png,happy,0.624313977
3749,contempt/image0031213.jpg,happy,0.819317231
14557,happy/ffhq_4067.png,happy,0.702520057
13452,happy/ffhq_3072.png,happy,0.698978246
11671,happy/ffhq_147.png,happy,0.718001701
12455,happy/ffhq_2175.png,happy,0.677724518
15770,happy/ffhq_661.png,happy,0.764917897
13185,happy/ffhq_2832.png,happy,0.650166906
13787,happy/ffhq_3374.png,happy,0.662172477
15342,happy/ffhq_4775.png,happy,0.841926852
15733,happy/ffhq_628.png,happy,0.753503286
12531,happy/ffhq_2243.png,happy,0.622058631
13190,happy/ffhq_2837.png,happy,0.75740152
14640,happy/ffhq_4141.png,happy,0.823424589
12463,happy/ffhq_2182.png,happy,0.700865603
14108,happy/ffhq_3663.png,happy,0.662642677
25564,surprise/image0017934.jpg,happy,0.82526003
15669,happy/ffhq_570.png,happy,0.819856807
15091,happy/ffhq_4549.png,happy,0.714960633
11217,happy/ffhq_1060.png,happy,0.710647219
13256,happy/ffhq_2897.png,happy,0.77178066
11164,happy/ffhq_1012.png,happy,0.846521184
15248,happy/ffhq_4690.png,happy,0.785434339
15358,happy/ffhq_479.png,happy,0.758876675
13857,happy/ffhq_3437.png,happy,0.822306258
12858,happy/ffhq_2538.png,happy,0.786989386
12200,happy/ffhq_1946.png,happy,0.792458067
23085,sad/image0023869.jpg,happy,0.783112224
13297,happy/ffhq_2933.png,happy,0.802429418
14632,happy/ffhq_4134.png,happy,0.80696192
15265,happy/ffhq_4705.png,happy,0.697005748
26947,surprise/image0030974.jpg,happy,0.761097316
15290,happy/ffhq_4728.png,happy,0.860302787
13871,happy/ffhq_345.png,happy,0.792012599
15817,happy/ffhq_703.png,happy,0.785105483
12496,happy/ffhq_2211.png,happy,0.731201171
11147,happy/ffhq_0.png,happy,0.797980199
12880,happy/ffhq_2558.png,happy,0.794762546
15654,happy/ffhq_557.png,happy,0.732360571
13462,happy/ffhq_3081.png,happy,0.818169852
14615,happy/ffhq_4119.png,happy,0.820568803
13666,happy/ffhq_3265.png,happy,0.830278973
12958,happy/ffhq_2628.png,happy,0.765072483
13296,happy/ffhq_2932.png,happy,0.792344399
6869,disgust/image0036216.jpg,happy,0.770501151
15458,happy/ffhq_488.png,happy,0.798532539
13433,happy/ffhq_3055.png,happy,0.818207856
11614,happy/ffhq_1418.png,happy,0.73221364
11912,happy/ffhq_1687.png,happy,0.733321338
13772,happy/ffhq_3360.png,happy,0.764191461
13415,happy/ffhq_3039.png,happy,0.785824186
14548,happy/ffhq_4059.png,happy,0.813168617
4432,contempt/image0036653.jpg,happy,0.80935982
13267,happy/ffhq_2906.png,happy,0.790885453
13158,happy/ffhq_2808.png,happy,0.742538786
12818,happy/ffhq_2501.png,happy,0.795366968
10976,fear/image0040334.jpg,happy,0.71875187
11563,happy/ffhq_1372.png,happy,0.810165873
13564,happy/ffhq_3173.png,happy,0.677921383
15388,happy/ffhq_4816.png,happy,0.755503361
11455,happy/ffhq_1275.png,happy,0.700342446
13625,happy/ffhq_3228.png,happy,0.749093819
4135,contempt/image0035131.jpg,happy,0.850983529
11421,happy/ffhq_1244.png,happy,0.662334912
5516,contempt/image0041739.jpg,happy,0.778601008
11669,happy/ffhq_1468.png,happy,0.780028022
15621,happy/ffhq_527.png,happy,0.685655444
14539,happy/ffhq_4050.png,happy,0.761074512
26659,surprise/image0028946.jpg,happy,0.857825153
12623,happy/ffhq_2326.png,happy,0.758078782
13867,happy/ffhq_3446.png,happy,0.77815398
15409,happy/ffhq_4835.png,happy,0.816360897
15561,happy/ffhq_4972.png,happy,0.8879691
12653,happy/ffhq_2353.png,happy,0.732292218
14808,happy/ffhq_4293.png,happy,0.818310873
12591,happy/ffhq_2298.png,happy,0.817766278
14389,happy/ffhq_3916.png,happy,0.784412723
11834,happy/ffhq_1616.png,happy,0.639179031
5061,contempt/image0039969.jpg,happy,0.784378097
12661,happy/ffhq_2360.png,happy,0.861213234
14189,happy/ffhq_3736.png,happy,0.873340908
11977,happy/ffhq_1745.png,happy,0.793021937
13408,happy/ffhq_3032.png,happy,0.734268604
14095,happy/ffhq_3651.png,happy,0.775409188
12893,happy/ffhq_257.png,happy,0.823204889
14596,happy/ffhq_4101.png,happy,0.681480073
4173,contempt/image0035334.jpg,happy,0.855273887
11555,happy/ffhq_1365.png,happy,0.742614227
13208,happy/ffhq_2853.png,happy,0.753458694
487,anger/image0009562.jpg,happy,0.728166357
3735,contempt/image0031068.jpg,happy,0.858247247
13071,happy/ffhq_273.png,happy,0.846111821
11336,happy/ffhq_1168.png,happy,0.7361385
670,anger/image0012807.jpg,happy,0.873617697
12371,happy/ffhq_21.png,happy,0.783503263
11939,happy/ffhq_1710.png,happy,0.813207808
14155,happy/ffhq_3705.png,happy,0.838003269
5590,contempt/image0041961.jpg,happy,0.782116976
12125,happy/ffhq_1879.png,happy,0.833092608
14144,happy/ffhq_3696.png,happy,0.679473005
5763,contempt/image0042477.jpg,happy,0.858418892
14616,happy/ffhq_412.png,happy,0.800030506
15304,happy/ffhq_4740.png,happy,0.735204302
12258,happy/ffhq_1999.png,happy,0.822049316
15414,happy/ffhq_484.png,happy,0.748499176
15800,happy/ffhq_689.png,happy,0.763576924
15214,happy/ffhq_466.png,happy,0.796170549
14546,happy/ffhq_4057.png,happy,0.755700342
14112,happy/ffhq_3667.png,happy,0.805675435
14265,happy/ffhq_3804.png,happy,0.787853537
12750,happy/ffhq_2440.png,happy,0.811616215
12859,happy/ffhq_2539.png,happy,0.778776639
19617,neutral/ffhq_4682.png,happy,0.63963272
13796,happy/ffhq_3382.png,happy,0.778805187
14311,happy/ffhq_3846.png,happy,0.760612887
15404,happy/ffhq_4830.png,happy,0.819018835
15867,happy/ffhq_749.png,happy,0.616041354
13363,happy/ffhq_2993.png,happy,0.820052729
15532,happy/ffhq_4946.png,happy,0.671115214
13853,happy/ffhq_3433.png,happy,0.817220884
13349,happy/ffhq_2980.png,happy,0.76920411
13078,happy/ffhq_2736.png,happy,0.813351892
12445,happy/ffhq_2166.png,happy,0.750321677
14349,happy/ffhq_3880.png,happy,0.841723894
12777,happy/ffhq_2465.png,happy,0.730754819
15986,happy/ffhq_856.png,happy,0.787098509
13991,happy/ffhq_3558.png,happy,0.863665941
14218,happy/ffhq_3762.png,happy,0.794487722
14436,happy/ffhq_3959.png,happy,0.766552964
11531,happy/ffhq_1343.png,happy,0.829169619
15937,happy/ffhq_811.png,happy,0.609857741
12707,happy/ffhq_2401.png,happy,0.733646528
4122,contempt/image0035060.jpg,happy,0.792698938
13738,happy/ffhq_333.png,happy,0.85840259
15273,happy/ffhq_4712.png,happy,0.793546476
12270,happy/ffhq_2008.png,happy,0.85179553
15686,happy/ffhq_586.png,happy,0.874307296
5648,contempt/image0042130.jpg,happy,0.80104955
3634,contempt/image0029029.jpg,happy,0.785187408
12856,happy/ffhq_2536.png,happy,0.83755792
13475,happy/ffhq_3093.png,happy,0.794376475
15045,happy/ffhq_4507.png,happy,0.791942874
13631,happy/ffhq_3233.png,happy,0.834905656
11429,happy/ffhq_1251.png,happy,0.73118653
14510,happy/ffhq_4024.png,happy,0.768080657
4277,contempt/image0035917.jpg,happy,0.8874436
13559,happy/ffhq_3169.png,happy,0.806450811
12380,happy/ffhq_2107.png,happy,0.834145707
15731,happy/ffhq_626.png,happy,0.806914153
13350,happy/ffhq_2981.png,happy,0.832486206
15756,happy/ffhq_649.png,happy,0.684212225
15832,happy/ffhq_717.png,happy,0.808308269
13478,happy/ffhq_3096.png,happy,0.797319474
11359,happy/ffhq_1189.png,happy,0.826100758
12932,happy/ffhq_2604.png,happy,0.690871836
12330,happy/ffhq_2062.png,happy,0.850510986
14796,happy/ffhq_4282.png,happy,0.796293824
15275,happy/ffhq_4714.png,happy,0.81752246
15757,happy/ffhq_65.png,happy,0.836346352
15327,happy/ffhq_4761.png,happy,0.828575342
15122,happy/ffhq_4577.png,happy,0.830975195
15942,happy/ffhq_816.png,happy,0.732830554
13094,happy/ffhq_2750.png,happy,0.844345168
13915,happy/ffhq_349.png,happy,0.821201931
14438,happy/ffhq_3960.png,happy,0.763497943
11938,happy/ffhq_171.png,happy,0.769871986
12920,happy/ffhq_2594.png,happy,0.743334797
12078,happy/ffhq_1836.png,happy,0.857442407
12085,happy/ffhq_1842.png,happy,0.798042019
11880,happy/ffhq_1658.png,happy,0.826033844
12485,happy/ffhq_2201.png,happy,0.811981093
14362,happy/ffhq_3892.png,happy,0.783458545
15185,happy/ffhq_4633.png,happy,0.843687445
14315,happy/ffhq_385.png,happy,0.780554179
11202,happy/ffhq_1047.png,happy,0.827556573
15051,happy/ffhq_4512.png,happy,0.690824564
13549,happy/ffhq_316.png,happy,0.747416845
3142,contempt/image0002270.jpg,happy,0.853305261
11345,happy/ffhq_1176.png,happy,0.687206254
11415,happy/ffhq_1239.png,happy,0.819750581
11672,happy/ffhq_1470.png,happy,0.724148847
3419,contempt/image0021030.jpg,happy,0.796543853
11547,happy/ffhq_1358.png,happy,0.814325359
9377,fear/image0033757.jpg,happy,0.726260741
14396,happy/ffhq_3922.png,happy,0.787334427
15996,happy/ffhq_865.png,happy,0.703894294
12407,happy/ffhq_2131.png,happy,0.836860199
16049,happy/ffhq_912.png,happy,0.834502486
11533,happy/ffhq_1345.png,happy,0.806576958
13456,happy/ffhq_3076.png,happy,0.673458058
12412,happy/ffhq_2136.png,happy,0.63527807
14500,happy/ffhq_4015.png,happy,0.803073263
12107,happy/ffhq_1862.png,happy,0.83453856
11168,happy/ffhq_1016.png,happy,0.7914698
3345,contempt/image0018458.jpg,happy,0.812783353
14534,happy/ffhq_4046.png,happy,0.757783876
4055,contempt/image0034463.jpg,happy,0.827298254
13900,happy/ffhq_3476.png,happy,0.79430453
12147,happy/ffhq_1899.png,happy,0.674741126
13750,happy/ffhq_3340.png,happy,0.830972189
13721,happy/ffhq_3314.png,happy,0.831901797
12235,happy/ffhq_1978.png,happy,0.82837496
15543,happy/ffhq_4956.png,happy,0.83617748
13760,happy/ffhq_335.png,happy,0.798942883
14487,happy/ffhq_4003.png,happy,0.796263805
14872,happy/ffhq_4351.png,happy,0.860494753
13166,happy/ffhq_2815.png,happy,0.84855084
13069,happy/ffhq_2728.png,happy,0.783382476
12179,happy/ffhq_1927.png,happy,0.688373476
13340,happy/ffhq_2972.png,happy,0.726932604
15763,happy/ffhq_655.png,happy,0.759135513
14836,happy/ffhq_4319.png,happy,0.743685209
13894,happy/ffhq_3470.png,happy,0.766879853
11413,happy/ffhq_1237.png,happy,0.796154404
13744,happy/ffhq_3335.png,happy,0.847327403
14291,happy/ffhq_3828.png,happy,0.723558942
14541,happy/ffhq_4052.png,happy,0.840771647
12614,happy/ffhq_2318.png,happy,0.734389378
14135,happy/ffhq_3688.png,happy,0.843864468
15995,happy/ffhq_864.png,happy,0.720619786
11509,happy/ffhq_1323.png,happy,0.675813435
12701,happy/ffhq_2397.png,happy,0.820904509
15451,happy/ffhq_4873.png,happy,0.783968373
14842,happy/ffhq_4324.png,happy,0.849667679
15649,happy/ffhq_552.png,happy,0.770189706
3562,contempt/image0026824.jpg,happy,0.811562384
13341,happy/ffhq_2973.png,happy,0.729442637
11586,happy/ffhq_1393.png,happy,0.69868399
3925,contempt/image0032943.jpg,happy,0.855224254
11580,happy/ffhq_1388.png,happy,0.674585961
15264,happy/ffhq_4704.png,happy,0.821845928
13232,happy/ffhq_2875.png,happy,0.753988083
15024,happy/ffhq_4489.png,happy,0.721644389
7902,disgust/image0041715.jpg,happy,0.878513137
13018,happy/ffhq_2682.png,happy,0.791339406
16081,happy/ffhq_941.png,happy,0.675281582
11197,happy/ffhq_1042.png,happy,0.821904414
11907,happy/ffhq_1682.png,happy,0.705034364
13288,happy/ffhq_2925.png,happy,0.83768812
21103,neutral/ffhq_922.png,happy,0.866457731
13371,happy/ffhq_30.png,happy,0.770609648
15376,happy/ffhq_4805.png,happy,0.723627909
14554,happy/ffhq_4064.png,happy,0.779766808
15010,happy/ffhq_4476.png,happy,0.808234167
11718,happy/ffhq_1511.png,happy,0.659361405
13592,happy/ffhq_3199.png,happy,0.746596904
16024,happy/ffhq_890.png,happy,0.804858706
3252,contempt/image0013418.jpg,happy,0.713712474
13609,happy/ffhq_3213.png,happy,0.811656244
5226,contempt/image0040849.jpg,happy,0.810721861
12676,happy/ffhq_2374.png,happy,0.713879765
13516,happy/ffhq_313.png,happy,0.775865427
14151,happy/ffhq_3701.png,happy,0.721851662
3653,contempt/image0029621.jpg,happy,0.873944253
15310,happy/ffhq_4746.png,happy,0.770976001
13216,happy/ffhq_2860.png,happy,0.78177485
14477,happy/ffhq_3996.png,happy,0.802831112
15522,happy/ffhq_4937.png,happy,0.742390532
13680,happy/ffhq_3278.png,happy,0.825008492
4423,contempt/image0036621.jpg,happy,0.838550793
14617,happy/ffhq_4120.png,happy,0.801764857
11768,happy/ffhq_1557.png,happy,0.760124597
13617,happy/ffhq_3220.png,happy,0.829034107
13552,happy/ffhq_3162.png,happy,0.772966114
14911,happy/ffhq_4387.png,happy,0.754825116
11715,happy/ffhq_1509.png,happy,0.776645716
11436,happy/ffhq_1258.png,happy,0.857242504
12069,happy/ffhq_1828.png,happy,0.873308726
15320,happy/ffhq_4755.png,happy,0.852215958
14727,happy/ffhq_422.png,happy,0.74153227
4745,contempt/image0038283.jpg,happy,0.86308849
6114,disgust/image0024022.jpg,happy,0.764692884
12478,happy/ffhq_2196.png,happy,0.768051418
13404,happy/ffhq_3029.png,happy,0.85658098
11312,happy/ffhq_1146.png,happy,0.706091724
14003,happy/ffhq_3569.png,happy,0.786270185
14566,happy/ffhq_4075.png,happy,0.842231612
12513,happy/ffhq_2227.png,happy,0.65018313
14491,happy/ffhq_4007.png,happy,0.844074334
13574,happy/ffhq_3182.png,happy,0.742461477
12476,happy/ffhq_2194.png,happy,0.716239512
14503,happy/ffhq_4018.png,happy,0.843850189
14422,happy/ffhq_3946.png,happy,0.853020705
11725,happy/ffhq_1518.png,happy,0.724776655
15324,happy/ffhq_4759.png,happy,0.73556649
13581,happy/ffhq_3189.png,happy,0.833852212
11296,happy/ffhq_1131.png,happy,0.749124789
13544,happy/ffhq_3155.png,happy,0.780662794
11479,happy/ffhq_1297.png,happy,0.791738595
14560,happy/ffhq_407.png,happy,0.803651967
15552,happy/ffhq_4964.png,happy,0.813063394
15039,happy/ffhq_4501.png,happy,0.848509195
14643,happy/ffhq_4144.png,happy,0.790032727
15165,happy/ffhq_4615.png,happy,0.878864975
14455,happy/ffhq_3976.png,happy,0.799089427
17151,neutral/ffhq_1863.png,happy,0.835864501
13958,happy/ffhq_3528.png,happy,0.838997917
13181,happy/ffhq_2829.png,happy,0.815330064
11724,happy/ffhq_1517.png,happy,0.727140333
14736,happy/ffhq_4228.png,happy,0.779063102
11237,happy/ffhq_1079.png,happy,0.801283328
5669,contempt/image0042198.jpg,happy,0.797617781
15991,happy/ffhq_860.png,happy,0.733337676
13358,happy/ffhq_2989.png,happy,0.803162326
7183,disgust/image0038239.jpg,happy,0.848399211
15168,happy/ffhq_4618.png,happy,0.84331443
11732,happy/ffhq_1524.png,happy,0.822477735
13601,happy/ffhq_3206.png,happy,0.69019338
11302,happy/ffhq_1137.png,happy,0.790462547
11588,happy/ffhq_1395.png,happy,0.834685473
6144,disgust/image0025850.jpg,happy,0.892280152
13646,happy/ffhq_3247.png,happy,0.832102468
12820,happy/ffhq_2503.png,happy,0.800383872
14870,happy/ffhq_435.png,happy,0.836623555
13570,happy/ffhq_3179.png,happy,0.775797611
15224,happy/ffhq_4669.png,happy,0.858197916
13492,happy/ffhq_3108.png,happy,0.83943183
16017,happy/ffhq_884.png,happy,0.729006805
15911,happy/ffhq_789.png,happy,0.692235724
11878,happy/ffhq_1656.png,happy,0.875402426
11314,happy/ffhq_1148.png,happy,0.829674845
12668,happy/ffhq_2367.png,happy,0.817030413
11658,happy/ffhq_1458.png,happy,0.710408446
15563,happy/ffhq_4974.png,happy,0.718110615
16013,happy/ffhq_880.png,happy,0.658918167
13447,happy/ffhq_3068.png,happy,0.857268083
13247,happy/ffhq_2889.png,happy,0.812862863
15921,happy/ffhq_798.png,happy,0.795725978
14877,happy/ffhq_4356.png,happy,0.650649634
14886,happy/ffhq_4364.png,happy,0.77383407
12267,happy/ffhq_2005.png,happy,0.812292197
3804,contempt/image0031844.jpg,happy,0.820408908
15378,happy/ffhq_4807.png,happy,0.698821311
15612,happy/ffhq_519.png,happy,0.790883298
14329,happy/ffhq_3862.png,happy,0.658349569
14743,happy/ffhq_4234.png,happy,0.852341529
14805,happy/ffhq_4290.png,happy,0.818028035
12655,happy/ffhq_2355.png,happy,0.809806497
14459,happy/ffhq_398.png,happy,0.796447489
13238,happy/ffhq_2880.png,happy,0.769431008
12951,happy/ffhq_2621.png,happy,0.700918791
14383,happy/ffhq_3910.png,happy,0.779652618
13379,happy/ffhq_3006.png,happy,0.788782338
11347,happy/ffhq_1178.png,happy,0.825847203
11406,happy/ffhq_1230.png,happy,0.707722165
15961,happy/ffhq_833.png,happy,0.813112098
11257,happy/ffhq_1097.png,happy,0.75074584
11232,happy/ffhq_1074.png,happy,0.780621017
15631,happy/ffhq_536.png,happy,0.816873971
15701,happy/ffhq_6.png,happy,0.788757353
13585,happy/ffhq_3192.png,happy,0.773894841
12898,happy/ffhq_2574.png,happy,0.873083405
25365,surprise/image0014280.jpg,happy,0.831328752
11612,happy/ffhq_1416.png,happy,0.847709862
15959,happy/ffhq_831.png,happy,0.809881238
14529,happy/ffhq_4041.png,happy,0.743866492
12364,happy/ffhq_2093.png,happy,0.795075074
3568,contempt/image0026910.jpg,happy,0.837707691
15132,happy/ffhq_4586.png,happy,0.775051125
11843,happy/ffhq_1624.png,happy,0.76384393
17349,neutral/ffhq_2040.png,happy,0.808661945
15721,happy/ffhq_617.png,happy,0.832632108
12389,happy/ffhq_2115.png,happy,0.77399805
5511,contempt/image0041721.jpg,happy,0.798652458
13632,happy/ffhq_3234.png,happy,0.809318314
14863,happy/ffhq_4343.png,happy,0.817049601
11214,happy/ffhq_1058.png,happy,0.683400204
13153,happy/ffhq_2803.png,happy,0.716826488
15845,happy/ffhq_729.png,happy,0.722279577
14926,happy/ffhq_440.png,happy,0.734750031
25554,surprise/image0017814.jpg,happy,0.711422286
15971,happy/ffhq_842.png,happy,0.824663907
15097,happy/ffhq_4554.png,happy,0.781325725
15088,happy/ffhq_4546.png,happy,0.813123215
11769,happy/ffhq_1558.png,happy,0.653662275
14526,happy/ffhq_4039.png,happy,0.814896219
1437,anger/image0020495.jpg,happy,0.840376264
14022,happy/ffhq_3586.png,happy,0.776455805
13298,happy/ffhq_2934.png,happy,0.787946364
13170,happy/ffhq_2819.png,happy,0.716446237
11646,happy/ffhq_1447.png,happy,0.760983774
6729,disgust/image0035528.jpg,happy,0.831940317
14598,happy/ffhq_4103.png,happy,0.617498175
12878,happy/ffhq_2556.png,happy,0.754007097
11238,happy/ffhq_108.png,happy,0.851926563
15661,happy/ffhq_563.png,happy,0.879884155
12828,happy/ffhq_2510.png,happy,0.823014641
14630,happy/ffhq_4132.png,happy,0.734083761
11944,happy/ffhq_1715.png,happy,0.80888837
14440,happy/ffhq_3962.png,happy,0.828647908
15491,happy/ffhq_4909.png,happy,0.803980242
14036,happy/ffhq_3599.png,happy,0.796962397
13429,happy/ffhq_3051.png,happy,0.755635329
15572,happy/ffhq_4982.png,happy,0.843655289
12341,happy/ffhq_2072.png,happy,0.80011439
14957,happy/ffhq_4428.png,happy,0.816868499
14691,happy/ffhq_4188.png,happy,0.766291176
14092,happy/ffhq_3649.png,happy,0.79775654
13305,happy/ffhq_2940.png,happy,0.763274327
11692,happy/ffhq_1489.png,happy,0.644545671
3236,contempt/image0012700.jpg,happy,0.827396199
11864,happy/ffhq_1643.png,happy,0.851968799
14415,happy/ffhq_394.png,happy,0.781298354
11433,happy/ffhq_1255.png,happy,0.783111871
15002,happy/ffhq_4469.png,happy,0.836375918
15180,happy/ffhq_4629.png,happy,0.775502223
14360,happy/ffhq_3890.png,happy,0.663842934
16031,happy/ffhq_897.png,happy,0.860053563
14328,happy/ffhq_3861.png,happy,0.792589666
12529,happy/ffhq_2241.png,happy,0.812026015
12236,happy/ffhq_1979.png,happy,0.819371455
12086,happy/ffhq_1843.png,happy,0.816849403
11213,happy/ffhq_1057.png,happy,0.808631908
11581,happy/ffhq_1389.png,happy,0.81732178
15307,happy/ffhq_4743.png,happy,0.829938403
14712,happy/ffhq_4206.png,happy,0.795108831
11194,happy/ffhq_104.png,happy,0.776601469
12004,happy/ffhq_177.png,happy,0.828487286
14476,happy/ffhq_3995.png,happy,0.789778022
14420,happy/ffhq_3944.png,happy,0.735839682
12508,happy/ffhq_2222.png,happy,0.782815551
12092,happy/ffhq_1849.png,happy,0.810585712
14711,happy/ffhq_4205.png,happy,0.619052904
11340,happy/ffhq_1171.png,happy,0.785738097
15957,happy/ffhq_83.png,happy,0.759471995
15106,happy/ffhq_4562.png,happy,0.839043392
15528,happy/ffhq_4942.png,happy,0.795052309
12564,happy/ffhq_2273.png,happy,0.842549672
15453,happy/ffhq_4875.png,happy,0.652625747
15622,happy/ffhq_528.png,happy,0.679970446
16022,happy/ffhq_889.png,happy,0.790467282
12788,happy/ffhq_2475.png,happy,0.72097785
15167,happy/ffhq_4617.png,happy,0.777668222
12382,happy/ffhq_2109.png,happy,0.821821633
13510,happy/ffhq_3124.png,happy,0.784233236
15297,happy/ffhq_4734.png,happy,0.791329649
15355,happy/ffhq_4787.png,happy,0.867380705
12794,happy/ffhq_2480.png,happy,0.794988481
15951,happy/ffhq_824.png,happy,0.781881105
12375,happy/ffhq_2102.png,happy,0.782215938
12994,happy/ffhq_2660.png,happy,0.603228391
12377,happy/ffhq_2104.png,happy,0.705405045
18000,neutral/ffhq_2627.png,happy,0.80830509
18952,neutral/ffhq_4083.png,happy,0.770379528
15046,happy/ffhq_4508.png,happy,0.710744594
14601,happy/ffhq_4106.png,happy,0.77758607
3786,contempt/image0031623.jpg,happy,0.849415697
12273,happy/ffhq_2010.png,happy,0.690362392
11792,happy/ffhq_1579.png,happy,0.794712045
13186,happy/ffhq_2833.png,happy,0.823109401
13667,happy/ffhq_3266.png,happy,0.860345087
14323,happy/ffhq_3857.png,happy,0.770923322
16035,happy/ffhq_90.png,happy,0.730289365
15804,happy/ffhq_692.png,happy,0.7631841
13522,happy/ffhq_3135.png,happy,0.825970853
4362,contempt/image0036314.jpg,happy,0.766041747
12229,happy/ffhq_1972.png,happy,0.793110572
11957,happy/ffhq_1727.png,happy,0.809513625
11950,happy/ffhq_1720.png,happy,0.775376397
11802,happy/ffhq_1588.png,happy,0.844331842
15308,happy/ffhq_4744.png,happy,0.776365458
15746,happy/ffhq_64.png,happy,0.744329875
12761,happy/ffhq_2450.png,happy,0.882181824
12325,happy/ffhq_2058.png,happy,0.749571229
11384,happy/ffhq_1210.png,happy,0.800605522
27562,surprise/image0033219.jpg,happy,0.784776839
13896,happy/ffhq_3472.png,happy,0.593405656
13373,happy/ffhq_3000.png,happy,0.847762096
13941,happy/ffhq_3512.png,happy,0.806328688
14781,happy/ffhq_4269.png,happy,0.788892426
13323,happy/ffhq_2957.png,happy,0.830138047
12546,happy/ffhq_2257.png,happy,0.817692855
11897,happy/ffhq_1673.png,happy,0.761879821
11808,happy/ffhq_1593.png,happy,0.711143268
11321,happy/ffhq_1154.png,happy,0.645139199
14059,happy/ffhq_3619.png,happy,0.758531292
12977,happy/ffhq_2645.png,happy,0.761019827
15926,happy/ffhq_801.png,happy,0.842298759
15887,happy/ffhq_767.png,happy,0.786363028
15793,happy/ffhq_682.png,happy,0.701657111
11562,happy/ffhq_1371.png,happy,0.826512753
4805,contempt/image0038590.jpg,happy,0.778258674
15368,happy/ffhq_4799.png,happy,0.825790683
14936,happy/ffhq_4409.png,happy,0.813366533
3218,contempt/image0011156.jpg,happy,0.87116952
15475,happy/ffhq_4895.png,happy,0.801106874
13225,happy/ffhq_2869.png,happy,0.763614941
11653,happy/ffhq_1453.png,happy,0.842676413
3906,contempt/image0032768.jpg,happy,0.873781167
13660,happy/ffhq_326.png,happy,0.786121556
12314,happy/ffhq_2048.png,happy,0.792552139
14590,happy/ffhq_4097.png,happy,0.695117201
15717,happy/ffhq_613.png,happy,0.758683365
15943,happy/ffhq_817.png,happy,0.873222478
15314,happy/ffhq_475.png,happy,0.823601417
15098,happy/ffhq_4555.png,happy,0.8310484
14868,happy/ffhq_4348.png,happy,0.813929665
13157,happy/ffhq_2807.png,happy,0.696808626
12251,happy/ffhq_1992.png,happy,0.836836385
12469,happy/ffhq_2188.png,happy,0.747277569
5424,contempt/image0041457.jpg,happy,0.757199902
15198,happy/ffhq_4645.png,happy,0.710392154
11393,happy/ffhq_1219.png,happy,0.672028039
12968,happy/ffhq_2637.png,happy,0.61893772
11377,happy/ffhq_1204.png,happy,0.776138404
15725,happy/ffhq_620.png,happy,0.818552
13191,happy/ffhq_2838.png,happy,0.800572103
12553,happy/ffhq_2263.png,happy,0.825392419
12742,happy/ffhq_2433.png,happy,0.770940089
15636,happy/ffhq_540.png,happy,0.807907006
13884,happy/ffhq_3461.png,happy,0.802424772
16185,happy/image0041278.jpg,happy,0.816945732
14983,happy/ffhq_4451.png,happy,0.827284823
13481,happy/ffhq_3099.png,happy,0.839912672
12776,happy/ffhq_2464.png,happy,0.731300704
12332,happy/ffhq_2064.png,happy,0.712580476
14277,happy/ffhq_3815.png,happy,0.705197307
14488,happy/ffhq_4004.png,happy,0.767469459
14677,happy/ffhq_4175.png,happy,0.805691501
12592,happy/ffhq_2299.png,happy,0.749784074
13664,happy/ffhq_3263.png,happy,0.828914813
15808,happy/ffhq_696.png,happy,0.796731217
12962,happy/ffhq_2631.png,happy,0.752910836
12303,happy/ffhq_2038.png,happy,0.679993932
12778,happy/ffhq_2466.png,happy,0.806417848
15075,happy/ffhq_4534.png,happy,0.838722739
15797,happy/ffhq_686.png,happy,0.8151007
14634,happy/ffhq_4136.png,happy,0.774606367
14076,happy/ffhq_3634.png,happy,0.791672684
11986,happy/ffhq_1753.png,happy,0.862538402
14873,happy/ffhq_4352.png,happy,0.743920119
14789,happy/ffhq_4276.png,happy,0.81751083
14208,happy/ffhq_3753.png,happy,0.657434699
11706,happy/ffhq_1500.png,happy,0.775844487
14306,happy/ffhq_3841.png,happy,0.795989887
5663,contempt/image0042185.jpg,happy,0.836806618
11683,happy/ffhq_1480.png,happy,0.811833629
12362,happy/ffhq_2091.png,happy,0.692440232
16171,happy/image0032381.jpg,happy,0.767449981
12252,happy/ffhq_1993.png,happy,0.636296665
15924,happy/ffhq_80.png,happy,0.799672846
15854,happy/ffhq_737.png,happy,0.829548163
13954,happy/ffhq_3524.png,happy,0.777290234
14663,happy/ffhq_4162.png,happy,0.751647964
12320,happy/ffhq_2053.png,happy,0.800429904
12130,happy/ffhq_1883.png,happy,0.834819111
13589,happy/ffhq_3196.png,happy,0.779879738
12123,happy/ffhq_1877.png,happy,0.685828652
14181,happy/ffhq_3729.png,happy,0.838631295
12266,happy/ffhq_2004.png,happy,0.71597554
14964,happy/ffhq_4434.png,happy,0.763701753
15526,happy/ffhq_4940.png,happy,0.737016469
